EngNames	Lat	Lon	Language	Group	Family	color	glottocode	dialect	source
Gostala	43.07334	46.6925	Avar	Avar	Nakh-Daghestanian	yellow			
Gostala	43.07334	46.6925	Avar	Avar	Nakh-Daghestanian	yellow			
Miatli	43.08173	46.8286	Avar	Avar	Nakh-Daghestanian	yellow			
Miatli	43.08173	46.8286	Avar	Avar	Nakh-Daghestanian	yellow			
Inchkha	43.0964	46.7675	Avar	Avar	Nakh-Daghestanian	yellow			
Inchkha	43.0964	46.7675	Avar	Avar	Nakh-Daghestanian	yellow			
Almalo	43.0967	47.2253	Avar	Avar	Nakh-Daghestanian	yellow			
Almalo	43.0967	47.2253	Kumyk	Kipchak	Turkic	grey60			
Almalo	43.0967	47.2253	Avar	Avar	Nakh-Daghestanian	yellow			
Almalo	43.0967	47.2253	Kumyk	Kipchak	Turkic	grey60			
Dakhadaevka	43.1069	47.44029	Kumyk	Kipchak	Turkic	grey60			
Dakhadaevka	43.1069	47.44029	Kumyk	Kipchak	Turkic	grey60			
Chapaevo	43.11009	46.4862	Lak	Lak	Nakh-Daghestanian	violetred			
Chapaevo	43.11009	46.4862	Lak	Lak	Nakh-Daghestanian	violetred			
Uchkent	43.1136	47.0794	Avar	Avar	Nakh-Daghestanian	yellow			
Uchkent	43.1136	47.0794	Kumyk	Kipchak	Turkic	grey60			
Uchkent	43.1136	47.0794	Avar	Avar	Nakh-Daghestanian	yellow			
Uchkent	43.1136	47.0794	Kumyk	Kipchak	Turkic	grey60			
Novolakskoe	43.1169	46.4839	Chechen	Nakh	Nakh-Daghestanian				
Novolakskoe	43.1169	46.4839	Lak	Lak	Nakh-Daghestanian	violetred			
Novolakskoe	43.1169	46.4839	Chechen	Nakh	Nakh-Daghestanian				
Novolakskoe	43.1169	46.4839	Lak	Lak	Nakh-Daghestanian	violetred			
Bogatyrevka	43.118523	47.368198	Avar	Avar	Nakh-Daghestanian	yellow			
Bogatyrevka	43.118523	47.368198	Avar	Avar	Nakh-Daghestanian	yellow			
Dilchu (kutan)	43.118718	47.464063	Lak	Lak	Nakh-Daghestanian	violetred			
Dilchu (kutan)	43.118718	47.464063	Lak	Lak	Nakh-Daghestanian	violetred			
Temirgoe	43.127436	47.136434	Avar	Avar	Nakh-Daghestanian	yellow			
Temirgoe	43.127436	47.136434	Kumyk	Kipchak	Turkic	grey60			
Temirgoe	43.127436	47.136434	Avar	Avar	Nakh-Daghestanian	yellow			
Temirgoe	43.127436	47.136434	Kumyk	Kipchak	Turkic	grey60			
Duchi	43.129826	47.460438	Chechen	Nakh	Nakh-Daghestanian				
Duchi	43.129826	47.460438	Lak	Lak	Nakh-Daghestanian	violetred			
Duchi	43.129826	47.460438	Chechen	Nakh	Nakh-Daghestanian				
Duchi	43.129826	47.460438	Lak	Lak	Nakh-Daghestanian	violetred			
Yamansu (Shushiya)	43.13546	46.425114	Chechen	Nakh	Nakh-Daghestanian				
Yamansu (Shushiya)	43.13546	46.425114	Lak	Lak	Nakh-Daghestanian	violetred			
Yamansu (Shushiya)	43.13546	46.425114	Chechen	Nakh	Nakh-Daghestanian				
Yamansu (Shushiya)	43.13546	46.425114	Lak	Lak	Nakh-Daghestanian	violetred			
Banayyurt (Akhar)	43.1375	46.4225	Chechen	Nakh	Nakh-Daghestanian				
Banayyurt (Akhar)	43.1375	46.4225	Lak	Lak	Nakh-Daghestanian	violetred			
Banayyurt (Akhar)	43.1375	46.4225	Chechen	Nakh	Nakh-Daghestanian				
Banayyurt (Akhar)	43.1375	46.4225	Lak	Lak	Nakh-Daghestanian	violetred			
Gel'bakh (V. Chiryurt)	43.15101	46.85751	Avar	Avar	Nakh-Daghestanian	yellow			
Gel'bakh (V. Chiryurt)	43.15101	46.85751	Avar	Avar	Nakh-Daghestanian	yellow			
Novyy Chirkey	43.1617	47.0567	Avar	Avar	Nakh-Daghestanian	yellow			
Novyy Chirkey	43.1617	47.0567	Avar	Avar	Nakh-Daghestanian	yellow			
Charavali	43.16188	46.50747	Chechen	Nakh	Nakh-Daghestanian				
Charavali	43.16188	46.50747	Chechen	Nakh	Nakh-Daghestanian				
Novokuli	43.1656	46.5211	Lak	Lak	Nakh-Daghestanian	violetred			
Novokuli	43.1656	46.5211	Lak	Lak	Nakh-Daghestanian	violetred			
Bavtugay	43.16808	46.83415	Avar	Avar	Nakh-Daghestanian	yellow			
Bavtugay	43.16808	46.83415	Avar	Avar	Nakh-Daghestanian	yellow			
Kul'zeb	43.1686	47.0108	Avar	Avar	Nakh-Daghestanian	yellow			
Kul'zeb	43.1686	47.0108	Avar	Avar	Nakh-Daghestanian	yellow			
Nizhniy Chiryurt	43.17299	46.86328	Avar	Avar	Nakh-Daghestanian	yellow			
Nizhniy Chiryurt	43.17299	46.86328	Avar	Avar	Nakh-Daghestanian	yellow			
Staryy Bavtugay	43.17479	46.83946	Avar	Avar	Nakh-Daghestanian	yellow			
Staryy Bavtugay	43.17479	46.83946	Avar	Avar	Nakh-Daghestanian	yellow			
Endirey	43.182964	46.662014	Kumyk	Kipchak	Turkic	grey60			
Endirey	43.182964	46.662014	Kumyk	Kipchak	Turkic	grey60			
Khachta	43.18498	47.07371	Avar	Avar	Nakh-Daghestanian	yellow			
Khachta	43.18498	47.07371	Avar	Avar	Nakh-Daghestanian	yellow			
Stal'skoe	43.1878	46.9731	Avar	Avar	Nakh-Daghestanian	yellow			
Stal'skoe	43.1878	46.9731	Avar	Avar	Nakh-Daghestanian	yellow			
Novye Gadari	43.19425	46.76904	Avar	Avar	Nakh-Daghestanian	yellow			
Novye Gadari	43.19425	46.76904	Avar	Avar	Nakh-Daghestanian	yellow			
Komsomol'skoe	43.1956	46.8964	Avar	Avar	Nakh-Daghestanian	yellow			
Komsomol'skoe	43.1956	46.8964	Avar	Avar	Nakh-Daghestanian	yellow			
Zubutli-Miatli (TsIobok'-Miyak'o)	43.1978	46.8122	Avar	Avar	Nakh-Daghestanian	yellow			
Zubutli-Miatli (TsIobok'-Miyak'o)	43.1978	46.8122	Avar	Avar	Nakh-Daghestanian	yellow			
Shushanovka	43.20156	46.98195	Avar	Avar	Nakh-Daghestanian	yellow			
Shushanovka	43.20156	46.98195	Kumyk	Kipchak	Turkic	grey60			
Shushanovka	43.20156	46.98195	Avar	Avar	Nakh-Daghestanian	yellow			
Shushanovka	43.20156	46.98195	Kumyk	Kipchak	Turkic	grey60			
Kizilyurt	43.20182	46.87756	Avar	Avar	Nakh-Daghestanian	yellow			
Kizilyurt	43.20182	46.87756	Kumyk	Kipchak	Turkic	grey60			
Kizilyurt	43.20182	46.87756	Lak	Lak	Nakh-Daghestanian	violetred			
Kizilyurt	43.20182	46.87756	Avar	Avar	Nakh-Daghestanian	yellow			
Kizilyurt	43.20182	46.87756	Kumyk	Kipchak	Turkic	grey60			
Kizilyurt	43.20182	46.87756	Lak	Lak	Nakh-Daghestanian	violetred			
Albaniya (Tonokh-Kuli)	43.2056	46.6933	Avar	Avar	Nakh-Daghestanian	yellow			
Toturbiykala	43.2056	46.6933	Kumyk	Kipchak	Turkic	grey60			
Albaniya (Tonokh-Kuli)	43.2056	46.6933	Avar	Avar	Nakh-Daghestanian	yellow			
Toturbiykala	43.2056	46.6933	Kumyk	Kipchak	Turkic	grey60			
Arkida	43.20583	47.0625	Avar	Avar	Nakh-Daghestanian	yellow			
Arkida	43.20583	47.0625	Avar	Avar	Nakh-Daghestanian	yellow			
Gamiyakh	43.2075	46.4886	Avar	Avar	Nakh-Daghestanian	yellow			
Gamiyakh	43.2075	46.4886	Lak	Lak	Nakh-Daghestanian	violetred			
Gamiyakh	43.2075	46.4886	Avar	Avar	Nakh-Daghestanian	yellow			
Gamiyakh	43.2075	46.4886	Lak	Lak	Nakh-Daghestanian	violetred			
Novyy Sulak	43.21068	46.81809	Avar	Avar	Nakh-Daghestanian	yellow			
Novyy Sulak	43.21068	46.81809	Kumyk	Kipchak	Turkic	grey60			
Novyy Sulak	43.21068	46.81809	Lak	Lak	Nakh-Daghestanian	violetred			
Novyy Sulak	43.21068	46.81809	Avar	Avar	Nakh-Daghestanian	yellow			
Novyy Sulak	43.21068	46.81809	Kumyk	Kipchak	Turkic	grey60			
Novyy Sulak	43.21068	46.81809	Lak	Lak	Nakh-Daghestanian	violetred			
Novochurtakh	43.2131	46.5436	Avar	Avar	Nakh-Daghestanian	yellow			
Novochurtakh	43.2131	46.5436	Lak	Lak	Nakh-Daghestanian	violetred			
Novochurtakh	43.2131	46.5436	Avar	Avar	Nakh-Daghestanian	yellow			
Novochurtakh	43.2131	46.5436	Lak	Lak	Nakh-Daghestanian	violetred			
Tukhchar	43.2192	46.4139	Avar	Avar	Nakh-Daghestanian	yellow			
Tukhchar	43.2192	46.4139	Lak	Lak	Nakh-Daghestanian	violetred			
Tukhchar	43.2192	46.4139	Avar	Avar	Nakh-Daghestanian	yellow			
Tukhchar	43.2192	46.4139	Lak	Lak	Nakh-Daghestanian	violetred			
Sultan-Yangiyurt	43.21961	46.86187	Avar	Avar	Nakh-Daghestanian	yellow			
Sultan-Yangiyurt	43.21961	46.86187	Kumyk	Kipchak	Turkic	grey60			
Sultan-Yangiyurt	43.21961	46.86187	Avar	Avar	Nakh-Daghestanian	yellow			
Sultan-Yangiyurt	43.21961	46.86187	Kumyk	Kipchak	Turkic	grey60			
Goksuv	43.2222	46.82137	Avar	Avar	Nakh-Daghestanian	yellow			
Goksuv	43.2222	46.82137	Avar	Avar	Nakh-Daghestanian	yellow			
Karlanyurt	43.2303	46.6447	Avar	Avar	Nakh-Daghestanian	yellow			
Karlanyurt	43.2303	46.6447	Kumyk	Kipchak	Turkic	grey60			
Karlanyurt	43.2303	46.6447	Avar	Avar	Nakh-Daghestanian	yellow			
Karlanyurt	43.2303	46.6447	Kumyk	Kipchak	Turkic	grey60			
Kirovaul	43.2361	46.8469	Avar	Avar	Nakh-Daghestanian	yellow			
Kirovaul	43.2361	46.8469	Avar	Avar	Nakh-Daghestanian	yellow			
Kokrek	43.23639	46.72665	Avar	Avar	Nakh-Daghestanian	yellow			
Kokrek	43.23639	46.72665	Avar	Avar	Nakh-Daghestanian	yellow			
Khasavyurt	43.246769	46.58939	Chechen	Nakh	Nakh-Daghestanian				
Khasavyurt	43.246769	46.58939	Kumyk	Kipchak	Turkic	grey60			
Khasavyurt	43.246769	46.58939	Chechen	Nakh	Nakh-Daghestanian				
Khasavyurt	43.246769	46.58939	Kumyk	Kipchak	Turkic	grey60			
Novomekhel'ta	43.249918	46.54397	Avar	Avar	Nakh-Daghestanian	yellow			
Novomekhel'ta	43.249918	46.54397	Avar	Avar	Nakh-Daghestanian	yellow			
Tsiyab-Tsoloda (Gerzel'-Kutan)	43.251968	46.413657	Avar	Avar	Nakh-Daghestanian	yellow			
Tsiyab-Tsoloda (Gerzel'-Kutan)	43.251968	46.413657	Avar	Avar	Nakh-Daghestanian	yellow			
Petrakovskoe	43.25332	46.6321	Avar	Avar	Nakh-Daghestanian	yellow			
Petrakovskoe	43.25332	46.6321	Chechen	Nakh	Nakh-Daghestanian				
Petrakovskoe	43.25332	46.6321	Avar	Avar	Nakh-Daghestanian	yellow			
Petrakovskoe	43.25332	46.6321	Chechen	Nakh	Nakh-Daghestanian				
Temiraul	43.2539	46.8272	Kumyk	Kipchak	Turkic	grey60			
Temiraul	43.2539	46.8272	Kumyk	Kipchak	Turkic	grey60			
Bayram	43.25691	46.6513	Avar	Avar	Nakh-Daghestanian	yellow			
Bayram	43.25691	46.6513	Kumyk	Kipchak	Turkic	grey60			
Bayram	43.25691	46.6513	Avar	Avar	Nakh-Daghestanian	yellow			
Bayram	43.25691	46.6513	Kumyk	Kipchak	Turkic	grey60			
Mogilyovskoe	43.26106	46.62714	Avar	Avar	Nakh-Daghestanian	yellow			
Mogilyovskoe	43.26106	46.62714	Chechen	Nakh	Nakh-Daghestanian				
Mogilyovskoe	43.26106	46.62714	Avar	Avar	Nakh-Daghestanian	yellow			
Mogilyovskoe	43.26106	46.62714	Chechen	Nakh	Nakh-Daghestanian				
Nechaevka	43.2703	46.9131	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Nechaevka	43.2703	46.9131	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Matseevka	43.27151	46.98244	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Matseevka	43.27151	46.98244	Kumyk	Kipchak	Turkic	grey60			
Matseevka	43.27151	46.98244	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Matseevka	43.27151	46.98244	Kumyk	Kipchak	Turkic	grey60			
Bammatbekyurt	43.27167	46.61972	Chechen	Nakh	Nakh-Daghestanian				
Bammatbekyurt	43.27167	46.61972	Chechen	Nakh	Nakh-Daghestanian				
Mutsalaul	43.2719	46.7311	Avar	Avar	Nakh-Daghestanian	yellow			
Mutsalaul	43.2719	46.7311	Avar	Avar	Nakh-Daghestanian	yellow			
Khamavyurt	43.2722	46.4286	Chechen	Nakh	Nakh-Daghestanian				
Khamavyurt	43.2722	46.4286	Kumyk	Kipchak	Turkic	grey60			
Khamavyurt	43.2722	46.4286	Chechen	Nakh	Nakh-Daghestanian				
Khamavyurt	43.2722	46.4286	Kumyk	Kipchak	Turkic	grey60			
Solnechnoe	43.2761	46.5069	Chechen	Nakh	Nakh-Daghestanian				
Solnechnoe	43.2761	46.5069	Chechen	Nakh	Nakh-Daghestanian				
Akhtini	43.28282	47.02641	Avar	Avar	Nakh-Daghestanian	yellow			
Akhtini	43.28282	47.02641	Avar	Avar	Nakh-Daghestanian	yellow			
Nuradilovo	43.284357	46.4645	Chechen	Nakh	Nakh-Daghestanian				
Nuradilovo	43.284357	46.4645	Chechen	Nakh	Nakh-Daghestanian				
Adzhidada	43.2861	47.0731	Avar	Avar	Nakh-Daghestanian	yellow			
Adzhidada	43.2861	47.0731	Kumyk	Kipchak	Turkic	grey60			
Adzhidada	43.2861	47.0731	Avar	Avar	Nakh-Daghestanian	yellow			
Adzhidada	43.2861	47.0731	Kumyk	Kipchak	Turkic	grey60			
Pokrovskoe	43.2886	46.6658	Chechen	Nakh	Nakh-Daghestanian				
Pokrovskoe	43.2886	46.6658	Chechen	Nakh	Nakh-Daghestanian				
Genzheaul	43.2934	46.75729	Chechen	Nakh	Nakh-Daghestanian				
Genzheaul	43.2934	46.75729	Kumyk	Kipchak	Turkic	grey60			
Genzheaul	43.2934	46.75729	Chechen	Nakh	Nakh-Daghestanian				
Genzheaul	43.2934	46.75729	Kumyk	Kipchak	Turkic	grey60			
Bayramaul	43.296175	46.730134	Chechen	Nakh	Nakh-Daghestanian				
Bayramaul	43.296175	46.730134	Kumyk	Kipchak	Turkic	grey60			
Bayramaul	43.296175	46.730134	Chechen	Nakh	Nakh-Daghestanian				
Bayramaul	43.296175	46.730134	Kumyk	Kipchak	Turkic	grey60			
Shamkhal-Yangi-Yurt	43.29968	47.23072	Kumyk	Kipchak	Turkic	grey60			
Shamkhal-Yangi-Yurt	43.29968	47.23072	Kumyk	Kipchak	Turkic	grey60			
Chontaul	43.30481	46.85967	Avar	Avar	Nakh-Daghestanian	yellow			
Chontaul	43.30481	46.85967	Kumyk	Kipchak	Turkic	grey60			
Chontaul	43.30481	46.85967	Avar	Avar	Nakh-Daghestanian	yellow			
Chontaul	43.30481	46.85967	Kumyk	Kipchak	Turkic	grey60			
Laklakyurt	43.30534	46.80168	Kumyk	Kipchak	Turkic	grey60			
Laklakyurt	43.30534	46.80168	Kumyk	Kipchak	Turkic	grey60			
Osmanyurt	43.3056	46.5308	Chechen	Nakh	Nakh-Daghestanian				
Osmanyurt	43.3056	46.5308	Chechen	Nakh	Nakh-Daghestanian				
Batashyurt	43.3069	46.5108	Kumyk	Kipchak	Turkic	grey60			
Batashyurt	43.3069	46.5108	Kumyk	Kipchak	Turkic	grey60			
Boragangechuv	43.30852	46.43596	Chechen	Nakh	Nakh-Daghestanian				
Boragangechuv	43.30852	46.43596	Chechen	Nakh	Nakh-Daghestanian				
Arada	43.30962	47.15059	Avar	Avar	Nakh-Daghestanian	yellow			
Arada	43.30962	47.15059	Avar	Avar	Nakh-Daghestanian	yellow			
Simsir	43.31315	46.54329	Chechen	Nakh	Nakh-Daghestanian				
Simsir	43.31315	46.54329	Chechen	Nakh	Nakh-Daghestanian				
Batayurt	43.315233	46.680623	Kumyk	Kipchak	Turkic	grey60			
Batayurt	43.315233	46.680623	Kumyk	Kipchak	Turkic	grey60			
Samilakh	43.31816	47.06008	Avar	Avar	Nakh-Daghestanian	yellow			
Samilakh	43.31816	47.06008	Avar	Avar	Nakh-Daghestanian	yellow			
Umashaul	43.32606	46.69719	Avar	Avar	Nakh-Daghestanian	yellow			
Umashaul	43.32606	46.69719	Kumyk	Kipchak	Turkic	grey60			
Umashaul	43.32606	46.69719	Avar	Avar	Nakh-Daghestanian	yellow			
Umashaul	43.32606	46.69719	Kumyk	Kipchak	Turkic	grey60			
Novyy Kostek	43.3356	46.8281	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Novyy Kostek	43.3356	46.8281	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kostek	43.3411	46.8536	Kumyk	Kipchak	Turkic	grey60			
Kostek	43.3411	46.8536	Kumyk	Kipchak	Turkic	grey60			
Sadovoe	43.34119	46.77181	Avar	Avar	Nakh-Daghestanian	yellow			
Sadovoe	43.34119	46.77181	Avar	Avar	Nakh-Daghestanian	yellow			
Kandauraul	43.3414	46.5664	Chechen	Nakh	Nakh-Daghestanian				
Kandauraul	43.3414	46.5664	Kumyk	Kipchak	Turkic	grey60			
Kandauraul	43.3414	46.5664	Chechen	Nakh	Nakh-Daghestanian				
Kandauraul	43.3414	46.5664	Kumyk	Kipchak	Turkic	grey60			
Bammatyurt	43.3442	46.6075	Chechen	Nakh	Nakh-Daghestanian				
Bammatyurt	43.3442	46.6075	Chechen	Nakh	Nakh-Daghestanian				
Adzhimazhagatyurt	43.35055	46.50783	Kumyk	Kipchak	Turkic	grey60			
Adzhimazhagatyurt	43.35055	46.50783	Kumyk	Kipchak	Turkic	grey60			
Akaro (Yazykovka)	43.352007	46.977198	Avar	Avar	Nakh-Daghestanian	yellow			
Akaro (Yazykovka)	43.352007	46.977198	Avar	Avar	Nakh-Daghestanian	yellow			
Aksay	43.3686	46.4461	Avar	Avar	Nakh-Daghestanian	yellow			
Aksay	43.3686	46.4461	Kumyk	Kipchak	Turkic	grey60			
Aksay	43.3686	46.4461	Avar	Avar	Nakh-Daghestanian	yellow			
Aksay	43.3686	46.4461	Kumyk	Kipchak	Turkic	grey60			
Pyatiletka	43.37262	46.96553	Avar	Avar	Nakh-Daghestanian	yellow			
Pyatiletka	43.37262	46.96553	Chechen	Nakh	Nakh-Daghestanian				
Pyatiletka	43.37262	46.96553	Avar	Avar	Nakh-Daghestanian	yellow			
Pyatiletka	43.37262	46.96553	Chechen	Nakh	Nakh-Daghestanian				
Artsalu	43.375	47.20861	Lak	Lak	Nakh-Daghestanian	violetred			
Novosasitli	43.38468	46.58564	Avar	Avar	Nakh-Daghestanian	yellow			
Novosasitli	43.38468	46.58564	Avar	Avar	Nakh-Daghestanian	yellow			
Abdurashid	43.38644	46.67183	Avar	Avar	Nakh-Daghestanian	yellow			
Abdurashid	43.38644	46.67183	Chechen	Nakh	Nakh-Daghestanian				
Abdurashid	43.38644	46.67183	Avar	Avar	Nakh-Daghestanian	yellow			
Abdurashid	43.38644	46.67183	Chechen	Nakh	Nakh-Daghestanian				
Tsiab-Ichichali	43.38712	46.61917	Avar	Avar	Nakh-Daghestanian	yellow			
Tsiab-Ichichali	43.38712	46.61917	Avar	Avar	Nakh-Daghestanian	yellow			
Kaziyurt	43.38808	47.03489	Karata	Andic	Nakh-Daghestanian	tomato3			
Kaziyurt	43.38808	47.03489	Karata	Andic	Nakh-Daghestanian	tomato3			
Chalo	43.40184	46.97071	Bagvalal	Andic	Nakh-Daghestanian	sienna2			
Chalo	43.40184	46.97071	Bagvalal	Andic	Nakh-Daghestanian	sienna2			
Umarotar	43.42388	46.69025	Chechen	Nakh	Nakh-Daghestanian				
Umarotar	43.42388	46.69025	Kumyk	Kipchak	Turkic	grey60			
Umarotar	43.42388	46.69025	Chechen	Nakh	Nakh-Daghestanian				
Umarotar	43.42388	46.69025	Kumyk	Kipchak	Turkic	grey60			
Novosel'skoe	43.4275	46.4667	Chechen	Nakh	Nakh-Daghestanian				
Novosel'skoe	43.4275	46.4667	Chechen	Nakh	Nakh-Daghestanian				
Arkhida (Asel'der-otar)	43.429	46.78533	Avar	Avar	Nakh-Daghestanian	yellow			
Kazmaaul	43.4306	46.7644	Kumyk	Kipchak	Turkic	grey60			
Kazmaaul	43.4306	46.7644	Kumyk	Kipchak	Turkic	grey60			
Kemsiyurt	43.43439	46.43548	Chechen	Nakh	Nakh-Daghestanian				
Kemsiyurt	43.43439	46.43548	Chechen	Nakh	Nakh-Daghestanian				
Terechnoe	43.4358	46.4008	Avar	Avar	Nakh-Daghestanian	yellow			
Terechnoe	43.4358	46.4008	Avar	Avar	Nakh-Daghestanian	yellow			
Sentukh	43.43724	46.89029	Avar	Avar	Nakh-Daghestanian	yellow			
Sentukh	43.43724	46.89029	Avar	Avar	Nakh-Daghestanian	yellow			
Kadyrotar	43.44099	46.65515	Chechen	Nakh	Nakh-Daghestanian				
Kadyrotar	43.44099	46.65515	Chechen	Nakh	Nakh-Daghestanian				
Khamzayurt	43.4509	46.98475	Avar	Avar	Nakh-Daghestanian	yellow			
Khamzayurt	43.4509	46.98475	Avar	Avar	Nakh-Daghestanian	yellow			
Nusi	43.45602	46.9706	Avar	Avar	Nakh-Daghestanian	yellow			
Nusi	43.45602	46.9706	Avar	Avar	Nakh-Daghestanian	yellow			
Novogagatli	43.4561	46.4819	Andi	Andic	Nakh-Daghestanian	orange3			
Novogagatli	43.4561	46.4819	Andi	Andic	Nakh-Daghestanian	orange3			
Akbulatyurt	43.45934	46.38598	Chechen	Nakh	Nakh-Daghestanian				
Akbulatyurt	43.45934	46.38598	Chechen	Nakh	Nakh-Daghestanian				
Adil'otar	43.4603	46.6761	Chechen	Nakh	Nakh-Daghestanian				
Adil'otar	43.4603	46.6761	Chechen	Nakh	Nakh-Daghestanian				
Kirpichkutan	43.46198	46.61053	Karata	Andic	Nakh-Daghestanian	tomato3			
Kirpichkutan	43.46198	46.61053	Karata	Andic	Nakh-Daghestanian	tomato3			
Tutlar	43.46703	46.68876	Chechen	Nakh	Nakh-Daghestanian				
Tutlar	43.46703	46.68876	Chechen	Nakh	Nakh-Daghestanian				
Inkhelo (Novoe Inkhelo)	43.46797	46.61451	Karata	Andic	Nakh-Daghestanian	tomato3			
Inkhelo (Novoe Inkhelo)	43.46797	46.61451	Karata	Andic	Nakh-Daghestanian	tomato3			
Chagarotar	43.4692	46.5403	Kumyk	Kipchak	Turkic	grey60			
Chagarotar	43.4692	46.5403	Kumyk	Kipchak	Turkic	grey60			
Sulevkent	43.470028	46.754764	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Sulevkent	43.470028	46.754764	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Shagada	43.479	46.72585	Avar	Avar	Nakh-Daghestanian	yellow			
Novoe Kheleturi	43.47958	46.784633	Avar	Avar	Nakh-Daghestanian	yellow			
Novoe Kheleturi	43.47958	46.784633	Avar	Avar	Nakh-Daghestanian	yellow			
Tsiyab-Tsilitli (Novo-Tsilitli)	43.48694	46.67833	Avar	Avar	Nakh-Daghestanian	yellow			
Tsiyab-Tsilitli (Novo-Tsilitli)	43.48694	46.67833	Avar	Avar	Nakh-Daghestanian	yellow			
Novyy Borch	43.48722	47.04556	Rutul	Lezgic	Nakh-Daghestanian	greenyellow			
Novyy Borch	43.48722	47.04556	Rutul	Lezgic	Nakh-Daghestanian	greenyellow			
Glavnyy-Kut	43.488244	47.443771	Lak	Lak	Nakh-Daghestanian	violetred			
Glavnyy-Kut	43.488244	47.443771	Lak	Lak	Nakh-Daghestanian	violetred			
Tukita	43.489353	46.613481	Avar	Avar	Nakh-Daghestanian	yellow			
Tukita	43.489353	46.613481	Avar	Avar	Nakh-Daghestanian	yellow			
Indira	43.495013	46.80715	Karata	Andic	Nakh-Daghestanian	tomato3			
Indira	43.495013	46.80715	Karata	Andic	Nakh-Daghestanian	tomato3			
Akhtachikan	43.49528	47.11944	Avar	Avar	Nakh-Daghestanian	yellow			
Akhtachikan	43.49528	47.11944	Avar	Avar	Nakh-Daghestanian	yellow			
Kamyshkutan	43.500222	46.621832	Akhvakh	Andic	Nakh-Daghestanian	gold2			
Kamyshkutan	43.500222	46.621832	Akhvakh	Andic	Nakh-Daghestanian	gold2			
Dzerzhinskoe	43.5192	46.4731	Avar	Avar	Nakh-Daghestanian	yellow			
Dzerzhinskoe	43.5192	46.4731	Avar	Avar	Nakh-Daghestanian	yellow			
Kharib	43.520028	46.5541444	Avar	Avar	Nakh-Daghestanian	yellow			
Kharib	43.520028	46.5541444	Avar	Avar	Nakh-Daghestanian	yellow			
Kazankulak	43.52334	47.13435	Rutul	Lezgic	Nakh-Daghestanian	greenyellow			
Kazankulak	43.52334	47.13435	Rutul	Lezgic	Nakh-Daghestanian	greenyellow			
Anduz	43.52361	46.87639	Karata	Andic	Nakh-Daghestanian	tomato3			
Anduz	43.52361	46.87639	Karata	Andic	Nakh-Daghestanian	tomato3			
Narysh	43.52692	46.69469	Avar	Avar	Nakh-Daghestanian	yellow			
Narysh	43.52692	46.69469	Avar	Avar	Nakh-Daghestanian	yellow			
Utsmiyurt	43.5342	46.4703	Avar	Avar	Nakh-Daghestanian	yellow			
Utsmiyurt	43.5342	46.4703	Avar	Avar	Nakh-Daghestanian	yellow			
Arussi (kutan)	43.53997	47.23676	Lak	Lak	Nakh-Daghestanian	violetred			
Arussi (kutan)	43.53997	47.23676	Lak	Lak	Nakh-Daghestanian	violetred			
Germenchik	43.5403	46.7256	Chechen	Nakh	Nakh-Daghestanian				
Germenchik	43.5403	46.7256	Kumyk	Kipchak	Turkic	grey60			
Germenchik	43.5403	46.7256	Chechen	Nakh	Nakh-Daghestanian				
Germenchik	43.5403	46.7256	Kumyk	Kipchak	Turkic	grey60			
Kharazma (kutan)	43.5442	47.14727	Lak	Lak	Nakh-Daghestanian	violetred			
Kharazma (kutan)	43.5442	47.14727	Lak	Lak	Nakh-Daghestanian	violetred			
Gondokori	43.55252	46.89127	Avar	Avar	Nakh-Daghestanian	yellow			
Gondokori	43.55252	46.89127	Avar	Avar	Nakh-Daghestanian	yellow			
Novaya Kosa	43.553007	47.367407	Nogai	Kipchak	Turkic	grey60			
Novaya Kosa	43.553007	47.367407	Nogai	Kipchak	Turkic	grey60			
Tatayurt	43.5619	46.9961	Chechen	Nakh	Nakh-Daghestanian				
Tatayurt	43.5619	46.9961	Kumyk	Kipchak	Turkic	grey60			
Tatayurt	43.5619	46.9961	Nogai	Kipchak	Turkic	grey60			
Tatayurt	43.5619	46.9961	Chechen	Nakh	Nakh-Daghestanian				
Tatayurt	43.5619	46.9961	Kumyk	Kipchak	Turkic	grey60			
Tatayurt	43.5619	46.9961	Nogai	Kipchak	Turkic	grey60			
Adil'-Yangiyurt	43.5633	46.5853	Kumyk	Kipchak	Turkic	grey60			
Adil'-Yangiyurt	43.5633	46.5853	Kumyk	Kipchak	Turkic	grey60			
Orazgulaul	43.564682	47.344642	Nogai	Kipchak	Turkic	grey60			
Orazgulaul	43.564682	47.344642	Nogai	Kipchak	Turkic	grey60			
Ibragimotar	43.56491	46.46879	Avar	Avar	Nakh-Daghestanian	yellow			
Ibragimotar	43.56491	46.46879	Avar	Avar	Nakh-Daghestanian	yellow			
Chankayurt	43.56935	46.56515	Chechen	Nakh	Nakh-Daghestanian				
Chankayurt	43.56935	46.56515	Chechen	Nakh	Nakh-Daghestanian				
